piste;nimi;x_gk25;y_gk25;suunta;aika;vuosi;ha;pa;ka;ra;la;mp;rv;autot
D12;PUISTOKATU;25497342;6671558;2;1630;2013;47;4;1;0;0;2;0;52
D12;PUISTOKATU;25497342;6671558;2;1645;2013;43;3;1;0;0;1;0;47
D12;PUISTOKATU;25497342;6671558;2;1700;2013;38;2;0;0;1;0;0;41
D12;PUISTOKATU;25497342;6671558;2;1715;2013;37;4;1;0;0;0;0;42
D12;PUISTOKATU;25497342;6671558;2;1730;2013;50;3;0;0;0;0;0;53
D12;PUISTOKATU;25497342;6671558;2;1745;2013;20;2;0;0;0;0;0;22
D12;PUISTOKATU;25497342;6671558;2;1800;2013;80;8;0;0;0;0;0;88
D12;PUISTOKATU;25497342;6671558;2;1900;2013;75;5;1;0;1;0;0;82
D12;PUISTOKATU;25497342;6671558;2;2000;2013;74;4;3;0;0;0;0;81
D12;PUISTOKATU;25497342;6671558;2;2100;2013;62;5;2;0;0;0;0;69
D12;PUISTOKATU;25497342;6671558;2;2200;2013;28;2;1;0;0;0;0;31
D12;PUISTOKATU;25497342;6671558;2;2300;2013;17;1;0;0;0;0;0;18
D13;EHRENSTRÖMINTIE;25497378;6671335;1;0;2013;2;0;0;0;0;0;0;2
D13;EHRENSTRÖMINTIE;25497378;6671335;1;100;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;200;2013;0;0;0;0;0;0;0;0
D13;EHRENSTRÖMINTIE;25497378;6671335;1;300;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;400;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;500;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;600;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;615;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;630;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;1;645;2013;2;1;0;0;0;0;0;3
D13;EHRENSTRÖMINTIE;25497378;6671335;1;700;2013;3;0;0;0;0;0;0;3
D13;EHRENSTRÖMINTIE;25497378;6671335;1;715;2013;8;2;1;0;0;0;0;11
D13;EHRENSTRÖMINTIE;25497378;6671335;1;730;2013;6;3;0;0;0;0;0;9
D13;EHRENSTRÖMINTIE;25497378;6671335;1;745;2013;7;4;0;0;0;0;0;11
D13;EHRENSTRÖMINTIE;25497378;6671335;1;800;2013;6;3;0;0;0;1;0;9
D13;EHRENSTRÖMINTIE;25497378;6671335;1;815;2013;8;2;1;0;0;0;0;11
D13;EHRENSTRÖMINTIE;25497378;6671335;1;830;2013;13;5;2;0;0;0;0;20
D13;EHRENSTRÖMINTIE;25497378;6671335;1;845;2013;10;2;0;0;0;0;0;12
D13;EHRENSTRÖMINTIE;25497378;6671335;1;900;2013;46;12;5;0;0;2;0;63
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1000;2013;76;18;2;0;15;1;0;111
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1100;2013;65;11;0;0;5;4;0;81
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1200;2013;56;11;3;0;4;1;0;74
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1300;2013;78;9;2;0;3;2;0;92
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1400;2013;75;7;4;0;6;8;0;92
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1500;2013;26;1;2;0;3;2;0;32
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1515;2013;23;2;1;0;2;1;0;28
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1530;2013;16;1;0;0;2;0;0;19
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1545;2013;21;3;0;0;2;1;0;26
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1600;2013;15;2;0;0;3;2;0;20
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1615;2013;35;2;0;0;0;1;0;37
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1630;2013;28;0;0;0;0;2;0;28
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1645;2013;24;0;0;0;1;2;0;25
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1700;2013;24;0;0;0;1;2;0;25
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1715;2013;21;2;0;0;0;5;0;23
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1730;2013;26;2;1;0;1;2;0;30
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1745;2013;21;3;0;0;2;4;0;26
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1800;2013;104;4;0;0;0;19;0;108
D13;EHRENSTRÖMINTIE;25497378;6671335;1;1900;2013;70;5;0;0;1;4;0;76
D13;EHRENSTRÖMINTIE;25497378;6671335;1;2000;2013;47;4;0;0;0;2;0;51
D13;EHRENSTRÖMINTIE;25497378;6671335;1;2100;2013;37;3;0;0;0;2;0;40
D13;EHRENSTRÖMINTIE;25497378;6671335;1;2200;2013;17;1;0;0;0;0;0;18
D13;EHRENSTRÖMINTIE;25497378;6671335;1;2300;2013;7;1;0;0;0;0;0;8
D13;EHRENSTRÖMINTIE;25497378;6671335;2;0;2013;5;0;0;0;0;0;0;5
D13;EHRENSTRÖMINTIE;25497378;6671335;2;100;2013;3;0;0;0;0;0;0;3
D13;EHRENSTRÖMINTIE;25497378;6671335;2;200;2013;2;0;0;0;0;0;0;2
D13;EHRENSTRÖMINTIE;25497378;6671335;2;300;2013;2;0;0;0;0;0;0;2
D13;EHRENSTRÖMINTIE;25497378;6671335;2;400;2013;2;0;0;0;0;0;0;2
D13;EHRENSTRÖMINTIE;25497378;6671335;2;500;2013;1;0;0;0;0;0;0;1
D13;EHRENSTRÖMINTIE;25497378;6671335;2;600;2013;3;1;0;0;0;0;0;4
D13;EHRENSTRÖMINTIE;25497378;6671335;2;615;2013;3;2;0;0;0;0;0;5
D13;EHRENSTRÖMINTIE;25497378;6671335;2;630;2013;4;1;0;0;0;0;0;5
D13;EHRENSTRÖMINTIE;25497378;6671335;2;645;2013;5;1;0;0;0;0;0;6
D13;EHRENSTRÖMINTIE;25497378;6671335;2;700;2013;7;2;0;0;0;0;0;9
D13;EHRENSTRÖMINTIE;25497378;6671335;2;715;2013;6;2;0;0;1;0;0;9
D13;EHRENSTRÖMINTIE;25497378;6671335;2;730;2013;10;3;0;0;0;0;0;13
D13;EHRENSTRÖMINTIE;25497378;6671335;2;745;2013;9;3;0;0;0;2;0;12
D13;EHRENSTRÖMINTIE;25497378;6671335;2;800;2013;18;2;1;0;0;0;0;21
D13;EHRENSTRÖMINTIE;25497378;6671335;2;815;2013;17;3;0;0;0;0;0;20
D13;EHRENSTRÖMINTIE;25497378;6671335;2;830;2013;27;0;0;0;0;0;0;27
D13;EHRENSTRÖMINTIE;25497378;6671335;2;845;2013;14;7;0;0;0;0;0;21
D13;EHRENSTRÖMINTIE;25497378;6671335;2;900;2013;52;15;2;0;0;0;0;69
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1000;2013;65;7;7;0;0;2;0;79
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1100;2013;82;6;1;0;0;1;0;89
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1200;2013;82;5;0;1;0;2;0;88
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1300;2013;97;15;1;0;0;3;0;113
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1400;2013;107;14;3;0;0;8;0;124
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1500;2013;34;1;0;0;0;3;0;35
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1515;2013;30;5;2;0;0;1;0;37
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1530;2013;25;2;0;0;0;6;0;27
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1545;2013;27;4;0;0;0;4;0;31
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1600;2013;38;0;1;0;0;0;0;39
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1615;2013;35;1;0;0;0;1;0;36
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1630;2013;29;0;0;0;0;1;0;29
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1645;2013;30;1;0;0;0;2;0;31
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1700;2013;31;1;0;0;0;2;0;32
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1715;2013;31;0;1;0;0;7;0;32
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1730;2013;38;1;0;0;0;5;0;39
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1745;2013;30;2;0;0;0;3;0;32
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1800;2013;130;8;0;0;0;32;0;138
D13;EHRENSTRÖMINTIE;25497378;6671335;2;1900;2013;80;7;0;0;0;6;0;87
D13;EHRENSTRÖMINTIE;25497378;6671335;2;2000;2013;63;6;0;0;0;5;0;69
D13;EHRENSTRÖMINTIE;25497378;6671335;2;2100;2013;41;4;0;0;0;0;0;45
D13;EHRENSTRÖMINTIE;25497378;6671335;2;2200;2013;19;2;0;0;0;0;0;21
D13;EHRENSTRÖMINTIE;25497378;6671335;2;2300;2013;11;1;0;0;0;0;0;12
F01;KEHÄ III;25508096;6681414;1;0;2013;22;4;1;1;1;0;0;29
F01;KEHÄ III;25508096;6681414;1;100;2013;9;1;0;0;0;0;0;10
F01;KEHÄ III;25508096;6681414;1;200;2013;10;1;0;2;0;0;0;13
F01;KEHÄ III;25508096;6681414;1;300;2013;8;1;0;4;0;0;0;13
F01;KEHÄ III;25508096;6681414;1;400;2013;21;3;1;4;1;0;0;30
F01;KEHÄ III;25508096;6681414;1;500;2013;80;11;4;11;1;0;0;107
F01;KEHÄ III;25508096;6681414;1;600;2013;27;4;2;0;2;0;0;35
F01;KEHÄ III;25508096;6681414;1;615;2013;47;6;2;9;4;0;0;68
F01;KEHÄ III;25508096;6681414;1;630;2013;63;8;3;9;5;0;0;88
F01;KEHÄ III;25508096;6681414;1;645;2013;75;10;5;9;7;0;0;106
F01;KEHÄ III;25508096;6681414;1;700;2013;88;13;5;15;0;0;0;121
F01;KEHÄ III;25508096;6681414;1;715;2013;114;13;4;34;1;0;0;166
F01;KEHÄ III;25508096;6681414;1;730;2013;154;24;7;33;1;0;0;219
F01;KEHÄ III;25508096;6681414;1;745;2013;154;24;7;33;1;0;0;219
F01;KEHÄ III;25508096;6681414;1;800;2013;168;16;8;26;1;0;0;219
F01;KEHÄ III;25508096;6681414;1;815;2013;157;14;7;23;0;0;0;201
F01;KEHÄ III;25508096;6681414;1;830;2013;110;16;8;17;0;0;0;151
F01;KEHÄ III;25508096;6681414;1;845;2013;102;14;12;22;1;0;0;151
F01;KEHÄ III;25508096;6681414;1;900;2013;290;56;40;75;4;5;0;465
F01;KEHÄ III;25508096;6681414;1;1000;2013;155;41;45;90;2;0;0;333
F01;KEHÄ III;25508096;6681414;1;1100;2013;217;51;48;112;3;2;0;431
F01;KEHÄ III;25508096;6681414;1;1200;2013;253;62;54;96;4;2;0;469
F01;KEHÄ III;25508096;6681414;1;1300;2013;293;49;47;114;5;1;0;508
F01;KEHÄ III;25508096;6681414;1;1400;2013;362;92;50;106;2;4;0;612
F01;KEHÄ III;25508096;6681414;1;1500;2013;177;41;16;20;1;1;0;255
F01;KEHÄ III;25508096;6681414;1;1515;2013;222;31;13;19;0;0;0;285
F01;KEHÄ III;25508096;6681414;1;1530;2013;211;36;15;20;0;2;0;282
F01;KEHÄ III;25508096;6681414;1;1545;2013;190;34;10;16;2;5;0;252
F01;KEHÄ III;25508096;6681414;1;1600;2013;199;27;10;32;0;0;0;268
F01;KEHÄ III;25508096;6681414;1;1615;2013;199;18;5;21;0;1;0;243
F01;KEHÄ III;25508096;6681414;1;1630;2013;167;16;16;23;1;0;0;223
F01;KEHÄ III;25508096;6681414;1;1645;2013;159;12;6;13;2;0;0;192
F01;KEHÄ III;25508096;6681414;1;1700;2013;128;8;5;32;0;1;0;173
F01;KEHÄ III;25508096;6681414;1;1715;2013;128;8;5;32;0;1;0;173
F01;KEHÄ III;25508096;6681414;1;1730;2013;117;14;6;17;1;1;0;155
F01;KEHÄ III;25508096;6681414;1;1745;2013;108;7;8;15;1;0;0;139
F01;KEHÄ III;25508096;6681414;1;1800;2013;357;43;10;37;0;4;0;447
F01;KEHÄ III;25508096;6681414;1;1900;2013;309;35;17;14;3;0;0;378
F01;KEHÄ III;25508096;6681414;1;2000;2013;246;28;9;11;5;0;0;299
F01;KEHÄ III;25508096;6681414;1;2100;2013;174;22;6;9;3;0;0;214
F01;KEHÄ III;25508096;6681414;1;2200;2013;106;14;4;5;2;0;0;131
F01;KEHÄ III;25508096;6681414;1;2300;2013;49;6;4;1;2;0;0;62
F01;KEHÄ III;25508096;6681414;2;0;2013;25;4;3;1;1;0;0;34
F01;KEHÄ III;25508096;6681414;2;100;2013;13;1;1;2;0;0;0;17
F01;KEHÄ III;25508096;6681414;2;200;2013;11;1;0;2;0;0;0;14
F01;KEHÄ III;25508096;6681414;2;300;2013;9;1;0;4;0;0;0;14
F01;KEHÄ III;25508096;6681414;2;400;2013;20;3;1;1;0;0;0;25
F01;KEHÄ III;25508096;6681414;2;500;2013;58;9;3;2;1;0;0;73
F01;KEHÄ III;25508096;6681414;2;600;2013;32;6;4;2;1;0;0;45
F01;KEHÄ III;25508096;6681414;2;615;2013;55;7;4;3;1;0;0;70
F01;KEHÄ III;25508096;6681414;2;630;2013;80;15;5;3;2;0;0;105
F01;KEHÄ III;25508096;6681414;2;645;2013;82;17;14;2;3;0;0;118
F01;KEHÄ III;25508096;6681414;2;700;2013;85;21;5;2;0;2;0;113
F01;KEHÄ III;25508096;6681414;2;715;2013;111;26;18;15;0;0;0;170
F01;KEHÄ III;25508096;6681414;2;730;2013;167;30;8;12;0;0;0;217
F01;KEHÄ III;25508096;6681414;2;745;2013;160;26;8;12;0;0;0;206
F01;KEHÄ III;25508096;6681414;2;800;2013;157;24;10;13;0;0;0;204
F01;KEHÄ III;25508096;6681414;2;815;2013;141;24;12;14;0;0;0;191
F01;KEHÄ III;25508096;6681414;2;830;2013;135;31;15;13;0;1;0;194
F01;KEHÄ III;25508096;6681414;2;845;2013;138;19;4;18;0;0;0;179
F01;KEHÄ III;25508096;6681414;2;900;2013;289;89;51;79;1;0;0;509
F01;KEHÄ III;25508096;6681414;2;1000;2013;165;47;51;94;1;1;0;358
F01;KEHÄ III;25508096;6681414;2;1100;2013;174;52;40;92;0;1;0;358
F01;KEHÄ III;25508096;6681414;2;1200;2013;241;53;43;105;0;1;0;442
F01;KEHÄ III;25508096;6681414;2;1300;2013;277;67;35;123;0;4;0;502
F01;KEHÄ III;25508096;6681414;2;1400;2013;381;61;28;136;1;4;0;607
F01;KEHÄ III;25508096;6681414;2;1500;2013;107;21;7;31;0;2;0;166
F01;KEHÄ III;25508096;6681414;2;1515;2013;132;17;6;41;0;3;0;196
F01;KEHÄ III;25508096;6681414;2;1530;2013;170;16;6;31;0;3;0;223
F01;KEHÄ III;25508096;6681414;2;1545;2013;194;26;9;22;0;0;0;251
F01;KEHÄ III;25508096;6681414;2;1600;2013;182;25;2;33;1;0;0;243
F01;KEHÄ III;25508096;6681414;2;1615;2013;191;16;6;34;0;2;0;247
F01;KEHÄ III;25508096;6681414;2;1630;2013;187;21;4;32;0;4;0;244
F01;KEHÄ III;25508096;6681414;2;1645;2013;167;20;6;22;0;0;1;215
F01;KEHÄ III;25508096;6681414;2;1700;2013;134;17;5;17;0;1;0;173
F01;KEHÄ III;25508096;6681414;2;1715;2013;120;17;5;17;0;1;0;159
F01;KEHÄ III;25508096;6681414;2;1730;2013;116;19;2;17;0;0;0;154
F01;KEHÄ III;25508096;6681414;2;1745;2013;124;14;2;12;0;1;0;152
F01;KEHÄ III;25508096;6681414;2;1800;2013;374;41;15;48;3;11;0;481
F01;KEHÄ III;25508096;6681414;2;1900;2013;297;33;11;24;4;0;0;369
F01;KEHÄ III;25508096;6681414;2;2000;2013;225;25;9;17;4;0;0;280
F01;KEHÄ III;25508096;6681414;2;2100;2013;158;19;6;9;2;0;0;194
F01;KEHÄ III;25508096;6681414;2;2200;2013;83;9;5;6;1;0;0;104
F01;KEHÄ III;25508096;6681414;2;2300;2013;52;6;3;6;1;0;0;68
F02;SOTUNGINTIE;25508601;6682559;1;0;2013;2;1;0;0;0;0;0;3
F02;SOTUNGINTIE;25508601;6682559;1;100;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;200;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;300;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;400;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;500;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;600;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;615;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;1;630;2013;1;0;0;0;0;0;0;1
F02;SOTUNGINTIE;25508601;6682559;1;645;2013;2;0;0;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;1;700;2013;3;1;0;0;0;0;0;4
F02;SOTUNGINTIE;25508601;6682559;1;715;2013;6;0;0;0;0;0;0;6
F02;SOTUNGINTIE;25508601;6682559;1;730;2013;9;1;0;0;1;0;0;11
F02;SOTUNGINTIE;25508601;6682559;1;745;2013;6;1;0;0;1;1;0;8
F02;SOTUNGINTIE;25508601;6682559;1;800;2013;6;1;0;0;0;0;0;7
F02;SOTUNGINTIE;25508601;6682559;1;815;2013;5;0;1;0;0;0;0;6
F02;SOTUNGINTIE;25508601;6682559;1;830;2013;2;1;1;0;1;0;0;5
F02;SOTUNGINTIE;25508601;6682559;1;845;2013;2;1;1;0;0;0;0;4
F02;SOTUNGINTIE;25508601;6682559;1;900;2013;14;1;0;0;4;0;0;19
F02;SOTUNGINTIE;25508601;6682559;1;1000;2013;7;2;0;0;1;1;0;10
F02;SOTUNGINTIE;25508601;6682559;1;1100;2013;13;2;0;0;0;0;0;15
F02;SOTUNGINTIE;25508601;6682559;1;1200;2013;19;3;0;0;0;2;0;22
F02;SOTUNGINTIE;25508601;6682559;1;1300;2013;18;2;0;0;3;0;0;23
F02;SOTUNGINTIE;25508601;6682559;1;1400;2013;26;6;0;0;2;1;0;34
F02;SOTUNGINTIE;25508601;6682559;1;1500;2013;7;2;0;0;1;0;0;10
F02;SOTUNGINTIE;25508601;6682559;1;1515;2013;11;0;0;0;0;1;0;11
F02;SOTUNGINTIE;25508601;6682559;1;1530;2013;5;0;0;0;1;1;0;6
F02;SOTUNGINTIE;25508601;6682559;1;1545;2013;12;1;0;0;0;0;0;13
F02;SOTUNGINTIE;25508601;6682559;1;1600;2013;13;2;0;0;1;1;0;16
F02;SOTUNGINTIE;25508601;6682559;1;1615;2013;10;2;0;0;0;0;0;12
F02;SOTUNGINTIE;25508601;6682559;1;1630;2013;11;0;0;0;0;2;0;11
F02;SOTUNGINTIE;25508601;6682559;1;1645;2013;10;1;0;0;0;3;0;11
F02;SOTUNGINTIE;25508601;6682559;1;1700;2013;6;0;0;0;1;0;0;7
F02;SOTUNGINTIE;25508601;6682559;1;1715;2013;4;2;1;0;0;0;0;7
F02;SOTUNGINTIE;25508601;6682559;1;1730;2013;7;0;0;0;0;1;0;7
F02;SOTUNGINTIE;25508601;6682559;1;1745;2013;2;1;0;0;0;0;0;3
F02;SOTUNGINTIE;25508601;6682559;1;1800;2013;14;5;0;0;0;5;0;19
F02;SOTUNGINTIE;25508601;6682559;1;1900;2013;15;2;0;0;0;0;0;17
F02;SOTUNGINTIE;25508601;6682559;1;2000;2013;8;0;0;0;0;0;0;8
F02;SOTUNGINTIE;25508601;6682559;1;2100;2013;4;0;0;0;0;0;0;4
F02;SOTUNGINTIE;25508601;6682559;1;2200;2013;2;0;0;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;1;2300;2013;2;0;0;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;2;0;2013;3;0;0;0;0;0;0;3
F02;SOTUNGINTIE;25508601;6682559;2;100;2013;2;0;0;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;2;200;2013;1;0;0;0;0;0;0;1
F02;SOTUNGINTIE;25508601;6682559;2;300;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;2;400;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;2;500;2013;1;0;0;0;0;0;0;1
F02;SOTUNGINTIE;25508601;6682559;2;600;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;2;615;2013;0;0;0;0;0;0;0;0
F02;SOTUNGINTIE;25508601;6682559;2;630;2013;1;1;0;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;2;645;2013;1;0;0;0;0;0;0;1
F02;SOTUNGINTIE;25508601;6682559;2;700;2013;1;3;0;0;1;0;0;5
F02;SOTUNGINTIE;25508601;6682559;2;715;2013;3;0;0;0;0;0;0;3
F02;SOTUNGINTIE;25508601;6682559;2;730;2013;3;1;0;0;1;0;0;5
F02;SOTUNGINTIE;25508601;6682559;2;745;2013;1;0;1;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;2;800;2013;7;2;1;0;1;1;0;11
F02;SOTUNGINTIE;25508601;6682559;2;815;2013;3;1;0;0;0;0;0;4
F02;SOTUNGINTIE;25508601;6682559;2;830;2013;5;2;0;0;0;0;0;7
F02;SOTUNGINTIE;25508601;6682559;2;845;2013;2;0;0;0;1;0;0;3
F02;SOTUNGINTIE;25508601;6682559;2;900;2013;17;2;0;0;3;0;0;22
F02;SOTUNGINTIE;25508601;6682559;2;1000;2013;8;4;0;0;0;0;0;12
F02;SOTUNGINTIE;25508601;6682559;2;1100;2013;13;2;0;0;0;0;0;15
F02;SOTUNGINTIE;25508601;6682559;2;1200;2013;13;1;1;0;1;3;0;16
F02;SOTUNGINTIE;25508601;6682559;2;1300;2013;17;3;0;0;2;7;0;22
F02;SOTUNGINTIE;25508601;6682559;2;1400;2013;29;4;0;0;2;0;0;35
F02;SOTUNGINTIE;25508601;6682559;2;1500;2013;7;1;0;0;1;2;0;9
F02;SOTUNGINTIE;25508601;6682559;2;1515;2013;8;3;0;0;1;1;0;12
F02;SOTUNGINTIE;25508601;6682559;2;1530;2013;6;1;1;0;0;1;0;8
F02;SOTUNGINTIE;25508601;6682559;2;1545;2013;10;0;0;0;1;0;0;11
F02;SOTUNGINTIE;25508601;6682559;2;1600;2013;10;2;1;0;1;3;0;14
F02;SOTUNGINTIE;25508601;6682559;2;1615;2013;17;3;0;0;0;0;0;20
F02;SOTUNGINTIE;25508601;6682559;2;1630;2013;17;1;0;0;0;0;0;18
F02;SOTUNGINTIE;25508601;6682559;2;1645;2013;7;2;0;0;0;1;0;9
F02;SOTUNGINTIE;25508601;6682559;2;1700;2013;7;0;0;0;1;2;0;8
F02;SOTUNGINTIE;25508601;6682559;2;1715;2013;4;1;0;0;0;1;0;5
F02;SOTUNGINTIE;25508601;6682559;2;1730;2013;8;0;0;0;0;0;0;8
F02;SOTUNGINTIE;25508601;6682559;2;1745;2013;8;2;0;0;0;0;0;10
F02;SOTUNGINTIE;25508601;6682559;2;1800;2013;26;2;0;0;0;8;0;28
F02;SOTUNGINTIE;25508601;6682559;2;1900;2013;20;3;0;0;0;0;0;23
F02;SOTUNGINTIE;25508601;6682559;2;2000;2013;10;0;0;0;0;0;0;10
F02;SOTUNGINTIE;25508601;6682559;2;2100;2013;5;0;0;0;0;0;0;5
F02;SOTUNGINTIE;25508601;6682559;2;2200;2013;2;0;0;0;0;0;0;2
F02;SOTUNGINTIE;25508601;6682559;2;2300;2013;2;1;0;0;0;0;0;3
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;0;2013;51;10;0;0;0;0;0;61
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;100;2013;40;2;0;0;0;0;0;42
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;200;2013;30;2;0;0;0;0;0;32
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;300;2013;20;0;0;0;0;0;0;20
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;400;2013;10;2;0;0;0;0;0;12
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;500;2013;20;0;0;0;0;0;0;20
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;600;2013;30;3;0;0;0;0;0;33
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;615;2013;81;8;0;0;0;0;0;89
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;630;2013;121;15;2;2;1;1;0;141
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;645;2013;202;30;4;4;2;2;0;242
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;700;2013;389;41;5;7;1;3;0;443
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;715;2013;482;52;13;13;4;3;0;564
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;730;2013;500;42;7;11;3;4;0;563
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;745;2013;501;45;8;10;2;1;0;566
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;800;2013;455;39;5;14;2;4;0;515
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;815;2013;447;41;12;15;3;1;0;518
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;830;2013;389;30;8;7;1;0;0;435
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;845;2013;288;31;6;12;3;1;0;340
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;900;2013;772;100;36;76;3;2;0;987
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1000;2013;533;93;44;53;3;3;0;726
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1100;2013;534;84;34;77;12;1;0;741
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1200;2013;565;83;27;71;16;2;0;762
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1300;2013;565;78;30;58;8;1;0;739
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1400;2013;607;94;23;67;10;12;0;801
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1500;2013;145;20;6;16;0;0;0;187
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1515;2013;225;29;8;18;1;2;0;281
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1530;2013;220;25;5;19;3;1;0;272
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1545;2013;216;31;4;16;1;4;0;268
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1600;2013;231;26;5;9;1;3;0;272
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1615;2013;250;25;2;12;5;4;0;294
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1630;2013;246;30;5;14;5;4;0;300
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1645;2013;233;22;4;15;3;7;0;277
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1700;2013;239;23;3;11;0;7;0;276
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1715;2013;219;25;7;13;3;6;0;267
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1730;2013;216;16;4;23;1;0;0;260
F03;PORVOONVÄYLÄ 1;25508066;6683191;1;1745;2013;161;29;2;13;1;8;0;206
